event_id,conversation_id,timestamp,event_type,state_before,state_after,source,payload
evt_01362,conv_0134,2026-06-14 15:33:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01363,conv_0134,2026-06-14 15:35:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Detailing wash""}"
evt_01364,conv_0134,2026-06-14 15:36:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Volkswagen Tiguan""}"
evt_01365,conv_0134,2026-06-14 15:37:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 234-54-52""}"
evt_00661,conv_0066,2026-06-14 15:41:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00116,conv_0012,2026-06-14 15:42:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00662,conv_0066,2026-06-14 15:42:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00326""}"
evt_00117,conv_0012,2026-06-14 15:43:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00057""}"
evt_00663,conv_0066,2026-06-14 15:43:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.82}"
evt_01366,conv_0134,2026-06-14 15:43:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Detailing wash""}"
evt_00118,conv_0012,2026-06-14 15:44:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.84}"
evt_00664,conv_0066,2026-06-14 15:44:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01367,conv_0134,2026-06-14 15:44:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0134""}"
evt_00119,conv_0012,2026-06-14 15:45:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01368,conv_0134,2026-06-14 15:45:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0134""}"
evt_00665,conv_0066,2026-06-14 15:46:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Chrome delete""}"
evt_00120,conv_0012,2026-06-14 15:47:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Detailing wash""}"
evt_00666,conv_0066,2026-06-14 15:47:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Volkswagen Tiguan""}"
evt_00121,conv_0012,2026-06-14 15:48:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Porsche Macan""}"
evt_00667,conv_0066,2026-06-14 15:48:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 166-76-28""}"
evt_00122,conv_0012,2026-06-14 15:49:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 112-22-46""}"
evt_01369,conv_0134,2026-06-14 15:50:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0134""}"
evt_00123,conv_0012,2026-06-14 15:51:00,question_asked,collecting_fields,collecting_fields,bot,"{""field"":""phone""}"
evt_00124,conv_0012,2026-06-14 15:52:00,question_asked,collecting_fields,collecting_fields,bot,"{""field"":""phone""}"
evt_00668,conv_0066,2026-06-14 15:55:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0066""}"
evt_00125,conv_0012,2026-06-14 15:56:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0012""}"
evt_00669,conv_0066,2026-06-14 15:56:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0066""}"
evt_00126,conv_0012,2026-06-14 15:57:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0012""}"
evt_00670,conv_0066,2026-06-14 16:01:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0066""}"
evt_00127,conv_0012,2026-06-14 16:02:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0012""}"
evt_02034,conv_0209,2026-06-14 16:18:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_02035,conv_0209,2026-06-14 16:19:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01029""}"
evt_02036,conv_0209,2026-06-14 16:20:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.85}"
evt_02037,conv_0209,2026-06-14 16:21:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_02038,conv_0209,2026-06-14 16:25:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_02039,conv_0209,2026-06-14 16:26:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01516,conv_0148,2026-06-14 17:43:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01517,conv_0148,2026-06-14 17:44:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00728""}"
evt_01518,conv_0148,2026-06-14 17:45:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.85}"
evt_01519,conv_0148,2026-06-14 17:46:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01520,conv_0148,2026-06-14 17:48:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""PPF elements""}"
evt_01521,conv_0148,2026-06-14 17:49:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Skoda Octavia""}"
evt_01522,conv_0148,2026-06-14 17:50:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 248-68-94""}"
evt_01523,conv_0148,2026-06-14 17:56:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""PPF elements""}"
evt_01524,conv_0148,2026-06-14 17:57:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0148""}"
evt_01525,conv_0148,2026-06-14 17:58:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0148""}"
evt_01526,conv_0148,2026-06-14 18:03:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0148""}"
evt_00447,conv_0045,2026-06-14 18:40:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00448,conv_0045,2026-06-14 18:41:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00221""}"
evt_00449,conv_0045,2026-06-14 18:42:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.84}"
evt_00450,conv_0045,2026-06-14 18:43:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00451,conv_0045,2026-06-14 18:45:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Ceramic coating""}"
evt_00452,conv_0045,2026-06-14 18:46:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Lexus RX""}"
evt_00453,conv_0045,2026-06-14 18:47:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 145-55-55""}"
evt_00454,conv_0045,2026-06-14 18:54:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0045""}"
evt_00455,conv_0045,2026-06-14 18:55:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0045""}"
evt_00456,conv_0045,2026-06-14 19:00:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0045""}"
evt_00094,conv_0010,2026-06-14 19:03:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_00095,conv_0010,2026-06-14 19:04:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00049""}"
evt_00096,conv_0010,2026-06-14 19:05:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.95}"
evt_00097,conv_0010,2026-06-14 19:06:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00098,conv_0010,2026-06-14 19:08:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_00099,conv_0010,2026-06-14 19:09:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Range Rover Sport""}"
evt_00100,conv_0010,2026-06-14 19:10:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 110-20-40""}"
evt_00101,conv_0010,2026-06-14 19:17:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0010""}"
evt_00102,conv_0010,2026-06-14 19:18:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0010""}"
evt_00103,conv_0010,2026-06-14 19:23:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0010""}"
evt_01953,conv_0196,2026-06-15 09:50:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01954,conv_0196,2026-06-15 09:51:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00967""}"
evt_01955,conv_0196,2026-06-15 09:52:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.87}"
evt_01956,conv_0196,2026-06-15 09:53:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_01957,conv_0196,2026-06-15 09:57:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_01958,conv_0196,2026-06-15 09:58:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01239,conv_0123,2026-06-15 10:23:00,conversation_started,none,idle,system,"{""channel"":""Website""}"
evt_01240,conv_0123,2026-06-15 10:24:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00604""}"
evt_01241,conv_0123,2026-06-15 10:25:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.91}"
evt_01242,conv_0123,2026-06-15 10:26:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01243,conv_0123,2026-06-15 10:28:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Chrome delete""}"
evt_01244,conv_0123,2026-06-15 10:29:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Mercedes-Benz E-Class""}"
evt_01245,conv_0123,2026-06-15 10:30:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 223-43-19""}"
evt_01247,conv_0123,2026-06-15 10:30:00,handoff_sent,collecting_fields,handoff_sent,fsm,"{""request_id"":""req_0123"",""early"":true}"
evt_01246,conv_0123,2026-06-15 10:36:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Chrome delete""}"
evt_01248,conv_0123,2026-06-15 10:43:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0123""}"
evt_01560,conv_0152,2026-06-15 10:55:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01561,conv_0152,2026-06-15 10:56:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00747""}"
evt_01562,conv_0152,2026-06-15 10:57:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.88}"
evt_01563,conv_0152,2026-06-15 10:58:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01564,conv_0152,2026-06-15 11:00:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Full PPF wrap""}"
evt_01565,conv_0152,2026-06-15 11:01:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Audi A6""}"
evt_01566,conv_0152,2026-06-15 11:02:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 252-72-16""}"
evt_01567,conv_0152,2026-06-15 11:08:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Full PPF wrap""}"
evt_01568,conv_0152,2026-06-15 11:09:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0152""}"
evt_01569,conv_0152,2026-06-15 11:10:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0152""}"
evt_01570,conv_0152,2026-06-15 11:15:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0152""}"
evt_00358,conv_0036,2026-06-15 11:16:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00359,conv_0036,2026-06-15 11:17:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00178""}"
evt_00360,conv_0036,2026-06-15 11:18:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.83}"
evt_00361,conv_0036,2026-06-15 11:19:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00362,conv_0036,2026-06-15 11:21:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Detailing wash""}"
evt_00363,conv_0036,2026-06-15 11:22:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Skoda Octavia""}"
evt_00364,conv_0036,2026-06-15 11:23:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 136-46-28""}"
evt_00365,conv_0036,2026-06-15 11:30:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0036""}"
evt_00366,conv_0036,2026-06-15 11:31:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0036""}"
evt_00367,conv_0036,2026-06-15 11:35:00,new_service_intent_after_handoff,handoff_sent,handoff_sent,llm,"{""new_service"":""Window tinting""}"
evt_00368,conv_0036,2026-06-15 11:36:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0036""}"
evt_01604,conv_0156,2026-06-15 11:41:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01605,conv_0156,2026-06-15 11:42:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00767""}"
evt_01606,conv_0156,2026-06-15 11:43:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.95}"
evt_01607,conv_0156,2026-06-15 11:44:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01608,conv_0156,2026-06-15 11:46:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Ceramic coating""}"
evt_01609,conv_0156,2026-06-15 11:47:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Geely Monjaro""}"
evt_01610,conv_0156,2026-06-15 11:48:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 256-76-28""}"
evt_01611,conv_0156,2026-06-15 11:54:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Ceramic coating""}"
evt_01612,conv_0156,2026-06-15 11:55:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0156""}"
evt_01613,conv_0156,2026-06-15 11:56:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0156""}"
evt_01614,conv_0156,2026-06-15 12:01:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0156""}"
evt_00074,conv_0008,2026-06-15 12:30:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00075,conv_0008,2026-06-15 12:31:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00038""}"
evt_00076,conv_0008,2026-06-15 12:32:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.9}"
evt_00077,conv_0008,2026-06-15 12:33:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00078,conv_0008,2026-06-15 12:35:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Detailing wash""}"
evt_00079,conv_0008,2026-06-15 12:36:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Mercedes-Benz E-Class""}"
evt_00080,conv_0008,2026-06-15 12:37:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 108-18-34""}"
evt_00081,conv_0008,2026-06-15 12:44:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0008""}"
evt_00082,conv_0008,2026-06-15 12:45:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0008""}"
evt_01742,conv_0168,2026-06-15 12:49:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00083,conv_0008,2026-06-15 12:50:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0008""}"
evt_01743,conv_0168,2026-06-15 12:50:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00830""}"
evt_01744,conv_0168,2026-06-15 12:51:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.87}"
evt_01745,conv_0168,2026-06-15 12:52:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01746,conv_0168,2026-06-15 12:54:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Full PPF wrap""}"
evt_01747,conv_0168,2026-06-15 12:55:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Range Rover Sport""}"
evt_01748,conv_0168,2026-06-15 12:56:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 268-88-64""}"
